county_fips,county_name,total_population,median_household_income,poverty_rate,unemployment_rate,bachelors_or_higher_pct,homeownership_rate,renter_rate
27077,"Lake of the Woods County, Minnesota",3821,77546.0,0.06352567496029646,0.01468498342018001,0.2542431589885695,0.817831590533847,0.182168409466153
27079,"Le Sueur County, Minnesota",29113,94968.0,0.06444452152197287,0.04184468459411912,0.26331302809982315,0.8101287553648069,0.18987124463519314
27081,"Lincoln County, Minnesota",5603,69694.0,0.11946902654867257,0.02657091561938959,0.2574805129494594,0.8143149284253579,0.18568507157464212
27083,"Lyon County, Minnesota",25503,75303.0,0.12173948154728256,0.032044954058774396,0.31146647283300016,0.7249703205381876,0.27502967946181245
27085,"McLeod County, Minnesota",36798,80084.0,0.08665118336651183,0.03325853901770132,0.20192419598867206,0.7743016759776536,0.22569832402234638
27087,"Mahnomen County, Minnesota",5358,59441.0,0.1833969465648855,0.09841129744042365,0.1615881809787627,0.7326259946949603,0.2673740053050398
27089,"Marshall County, Minnesota",8909,72543.0,0.08301972858934885,0.034708136128014426,0.18741058655221746,0.8302036498280878,0.1697963501719122
27091,"Martin County, Minnesota",19780,59507.0,0.1312919248297404,0.04156133077156436,0.23771779491573836,0.6889919674171286,0.31100803258287135
27093,"Meeker County, Minnesota",23468,75446.0,0.09073985886834927,0.031772298527221576,0.19948218468746148,0.7925537605648871,0.20744623943511287
27095,"Mille Lacs County, Minnesota",27125,72729.0,0.10384543237666478,0.03972553268327916,0.18177491009096677,0.778579460269865,0.22142053973013492
27097,"Morrison County, Minnesota",34249,69446.0,0.10950376474773225,0.03985357501328453,0.18936932433558276,0.8060210167566032,0.19397898324339677
27099,"Mower County, Minnesota",40343,73074.0,0.10394690354817544,0.0392842862854858,0.23916130961279713,0.7758127107322349,0.22418728926776513
27101,"Murray County, Minnesota",8097,74033.0,0.09318323952470293,0.026928675400291122,0.2351318738148595,0.8223884732612912,0.17761152673870878
27103,"Nicollet County, Minnesota",34411,79756.0,0.08008393623351812,0.0217094196804037,0.3606395843597438,0.7221196738963236,0.27788032610367636
27105,"Nobles County, Minnesota",22041,66101.0,0.14000277507978354,0.032411913568230484,0.17869440984687524,0.7417253062288246,0.2582746937711754
27107,"Norman County, Minnesota",6367,72260.0,0.10123734533183353,0.0525164113785558,0.22832695338887637,0.7944444444444444,0.20555555555555555
27109,"Olmsted County, Minnesota",164498,95406.0,0.07498825507504389,0.03557901478594066,0.49399119005709485,0.7056845691742132,0.29431543082578676
27111,"Otter Tail County, Minnesota",60475,72255.0,0.08726446837146702,0.047821251642907694,0.28324364104686994,0.7948483523472593,0.2051516476527408
27113,"Pennington County, Minnesota",13791,77325.0,0.10462538791192552,0.0287834207496482,0.20993672855512913,0.721604639922668,0.27839536007733207
27115,"Pine County, Minnesota",29640,71146.0,0.1112726499060317,0.05599088189200741,0.1742128663460666,0.8161162054694474,0.18388379453055262
27117,"Pipestone County, Minnesota",9284,69628.0,0.10527472527472527,0.0320186598812553,0.21827247868746985,0.808108788718207,0.191891211281793
27119,"Polk County, Minnesota",30705,73107.0,0.11875761266747868,0.03587079003380493,0.27989195967780833,0.7127022653721683,0.2872977346278317
27121,"Pope County, Minnesota",11418,76220.0,0.09428749665805186,0.012597066436583261,0.2389177436888513,0.8354175070592981,0.1645824929407019
27123,"Ramsey County, Minnesota",542945,81568.0,0.12338218203463817,0.04867271619150809,0.45647759208628974,0.6060805956796956,0.39391940432030437
27125,"Red Lake County, Minnesota",3915,77188.0,0.07199590058929028,0.010848126232741617,0.18644688644688645,0.834230999401556,0.16576900059844404
27127,"Redwood County, Minnesota",15350,67866.0,0.1326645851325317,0.02562345848177583,0.22184986595174264,0.7838868584141109,0.2161131415858891
27129,"Renville County, Minnesota",14558,70625.0,0.1104165203343401,0.02547156822249759,0.18130896226415094,0.8016842800528402,0.19831571994715985
27131,"Rice County, Minnesota",67917,83181.0,0.10204183101859525,0.04550339366515837,0.301688101057633,0.7626952709317669,0.23730472906823308
27133,"Rock County, Minnesota",9621,71295.0,0.10619280698020855,0.02608862459236524,0.26262471220260936,0.765551425030979,0.23444857496902108
27135,"Roseau County, Minnesota",15302,74474.0,0.12162431159179882,0.03741114852225964,0.21447492904446547,0.7920902160101652,0.2079097839898348
27137,"St. Louis County, Minnesota",200123,70069.0,0.1321018983187501,0.046157606570199454,0.33590995781078425,0.7119325030132584,0.28806749698674167
27139,"Scott County, Minnesota",154557,119314.0,0.04602589856504413,0.03456707419192765,0.4414989781480899,0.8380964508559059,0.16190354914409416
27141,"Sherburne County, Minnesota",100560,105466.0,0.050931979201508194,0.029897035107306787,0.2966833052682223,0.8324567571368303,0.16754324286316974
27143,"Sibley County, Minnesota",15005,77634.0,0.0900943396226415,0.03779468629163028,0.19425276491161736,0.8077247427896779,0.19227525721032215
27145,"Stearns County, Minnesota",160865,77066.0,0.12892949411101975,0.04111910869049368,0.2879121980555277,0.6785173362865007,0.3214826637134993
27147,"Steele County, Minnesota",37439,84196.0,0.08333784442158826,0.03405477484870243,0.2795849910289414,0.794028273219712,0.20597172678028802
27149,"Stevens County, Minnesota",9739,75733.0,0.11129119394921665,0.019542700801250732,0.31150322361723787,0.6338390331704808,0.36616096682951915
27151,"Swift County, Minnesota",9748,60412.0,0.12026772641706755,0.04434876210979548,0.24243332334432124,0.7238534336326135,0.27614656636738655
27153,"Todd County, Minnesota",25575,67662.0,0.11498810467882632,0.04097884695147242,0.16109886382906563,0.8297580566167108,0.17024194338328927
27155,"Traverse County, Minnesota",3243,62989.0,0.11333970073225087,0.045454545454545456,0.16585581601061478,0.8184591914569032,0.18154080854309687
27157,"Wabasha County, Minnesota",21565,82007.0,0.07070612474246113,0.02209750964573834,0.2653415669625627,0.8331148973350808,0.16688510266491918
27159,"Wadena County, Minnesota",14256,61467.0,0.12475759534583064,0.054906023383158205,0.19815087203193948,0.7357342542345009,0.2642657457654991
27161,"Waseca County, Minnesota",18885,76261.0,0.07500980337236009,0.024971267370180756,0.20996631965707288,0.8074093887922964,0.19259061120770363
27163,"Washington County, Minnesota",276238,115345.0,0.05123631555622297,0.03372446820657832,0.4906722350596765,0.8129137975127159,0.18708620248728416
27165,"Watonwan County, Minnesota",11205,71699.0,0.13190489105867462,0.05251520176893311,0.17197452229299362,0.7783297847172936,0.22167021528270642
27167,"Wilkin County, Minnesota",6371,71410.0,0.14084281365165838,0.04802527646129542,0.22955974842767296,0.7966101694915254,0.2033898305084746
27169,"Winona County, Minnesota",49779,70744.0,0.14802054354804195,0.022864734468412404,0.32724263067422166,0.6948600207376685,0.3051399792623315
27171,"Wright County, Minnesota",148269,107209.0,0.05175329570692149,0.027319618908914375,0.34373230956081396,0.8409553786335864,0.15904462136641362
27173,"Yellow Medicine County, Minnesota",9451,74000.0,0.08556723139609693,0.03542009884678748,0.19674109837054918,0.84004914004914,0.15995085995085995
28001,"Adams County, Mississippi",28803,43644.0,0.27044025157232704,0.06396283723423263,0.20557714060886245,0.6813503140265178,0.3186496859734822
28003,"Alcorn County, Mississippi",34289,51260.0,0.15788063699955351,0.046214419415219775,0.1855674410830687,0.6778500276701716,0.32214997232982845
28005,"Amite County, Mississippi",12565,37222.0,0.27648475120385235,0.0580922782691848,0.11212187637001315,0.8237606837606838,0.17623931623931624
28007,"Attala County, Mississippi",17526,51639.0,0.18002681746633242,0.05419580419580419,0.1979319258940112,0.752829334540516,0.24717066545948393
28009,"Benton County, Mississippi",7589,46016.0,0.2152101400933956,0.031315240083507306,0.12770245511176256,0.8597918022121015,0.1402081977878985
28011,"Bolivar County, Mississippi",29534,39585.0,0.3263326187275172,0.0710517059444249,0.27972100770351865,0.6264372639530004,0.3735627360469996
28013,"Calhoun County, Mississippi",12922,43125.0,0.20406388361796332,0.046875,0.12060412302943446,0.7198360363571555,0.2801639636428444
28015,"Carroll County, Mississippi",9686,59327.0,0.17886882232075269,0.016184404119666502,0.21154617132166242,0.8367778299671207,0.16322217003287928
28017,"Chickasaw County, Mississippi",16915,43586.0,0.23549778290712506,0.048563218390804595,0.12024420456556362,0.7030266706622715,0.2969733293377285
28019,"Choctaw County, Mississippi",8118,50919.0,0.18449767966888247,0.09826419535157399,0.2009402751175344,0.7944572748267898,0.20554272517321015
28021,"Claiborne County, Mississippi",8582,31897.0,0.3066931742876077,0.0691348696637703,0.18139444552340261,0.7652925531914894,0.23470744680851063
28023,"Clarke County, Mississippi",15314,46108.0,0.17394747261449123,0.07017268445839875,0.17525966127070272,0.8228763666947014,0.17712363330529857
28025,"Clay County, Mississippi",18383,43125.0,0.20896677538835756,0.07233674854956178,0.17303567172479542,0.713260730301089,0.28673926969891095
28027,"Coahoma County, Mississippi",20540,37461.0,0.355087332966318,0.09892729439809297,0.19507139567019807,0.5209424083769634,0.4790575916230366
28029,"Copiah County, Mississippi",27855,49089.0,0.22969742248785954,0.05761606906880451,0.19674935842600513,0.7440357852882704,0.25596421471172964
28031,"Covington County, Mississippi",18148,45051.0,0.1976789818915737,0.034505640345056404,0.1740089906007356,0.7752287313942373,0.22477126860576266
28033,"DeSoto County, Mississippi",191301,85297.0,0.09707092713628661,0.03227644959054504,0.28963366492973314,0.7787169300988928,0.22128306990110727
28035,"Forrest County, Mississippi",78272,53640.0,0.20968244295483784,0.06687055074400555,0.30571290193518497,0.5717130812892091,0.428286918710791
28037,"Franklin County, Mississippi",7622,52939.0,0.25415172047296397,0.03967168262653899,0.18962906888720665,0.8168510084580352,0.18314899154196487
28039,"George County, Mississippi",25170,59758.0,0.18285878395011076,0.0746086602968083,0.17499848144323635,0.8211137389808644,0.17888626101913566
28041,"Greene County, Mississippi",13615,54276.0,0.18285547103569338,0.11890547263681592,0.10539336961900049,0.8216110975906546,0.17838890240934535
28043,"Grenada County, Mississippi",21217,48804.0,0.24605541658649221,0.04917861253531443,0.21795855717574827,0.6658790170132325,0.3341209829867675
28045,"Hancock County, Mississippi",46167,67708.0,0.1380793328530574,0.0501627768352515,0.26763740771123873,0.7923605277462075,0.20763947225379256
28047,"Harrison County, Mississippi",210891,59479.0,0.1709259970723689,0.07147735989827979,0.27456452834422596,0.6217279685213177,0.3782720314786823
28049,"Hinds County, Mississippi",218533,49402.0,0.22674670668667668,0.07525187692068308,0.31171397273949997,0.5834356650070329,0.416564334992967
28051,"Holmes County, Mississippi",16191,32538.0,0.3635768954013214,0.09536307961504811,0.13945513431129739,0.610199772616534,0.389800227383466
28053,"Humphreys County, Mississippi",7395,33731.0,0.2703551912568306,0.1251696065128901,0.19613883754364345,0.6168965517241379,0.38310344827586207
28055,"Issaquena County, Mississippi",928,31429.0,0.16155088852988692,0.05102040816326531,0.08582089552238806,0.66,0.34
28057,"Itawamba County, Mississippi",24036,55546.0,0.15515944977663762,0.05096212986556541,0.16026399352468712,0.7895831167481027,0.21041688325189728
28059,"Jackson County, Mississippi",145249,66201.0,0.13836066486621934,0.06705008736167735,0.2665633321410119,0.7266466598435305,0.27335334015646956
28061,"Jasper County, Mississippi",16059,48660.0,0.19427171660071604,0.06221956326652707,0.12223631750634288,0.8214231984353844,0.1785768015646156
28063,"Jefferson County, Mississippi",7068,38305.0,0.32491783686883774,0.01840736294517807,0.13447634786201199,0.8291900561347233,0.17080994386527668
28065,"Jefferson Davis County, Mississippi",11117,38548.0,0.28671201814058955,0.09565217391304348,0.12671832041989503,0.8445991466427127,0.15540085335728723
28067,"Jones County, Mississippi",66472,52216.0,0.1873970662931552,0.04000277556118378,0.20650578087722518,0.7510117401931322,0.2489882598068678
28069,"Kemper County, Mississippi",8729,46431.0,0.2483464370398103,0.10821382007822686,0.18585993648671234,0.7899472541110767,0.21005274588892336
28071,"Lafayette County, Mississippi",58327,67185.0,0.18543300293333845,0.021099244594946602,0.4649437805380585,0.6377336693971855,0.36226633060281455
28073,"Lamar County, Mississippi",65713,70909.0,0.14684939074920966,0.04825402624288367,0.3449980809608742,0.695283873763839,0.3047161262361609
28075,"Lauderdale County, Mississippi",71504,50817.0,0.26316863430986737,0.05803744351194319,0.23565862936376464,0.6510258821890131,0.34897411781098686
28077,"Lawrence County, Mississippi",11786,43531.0,0.23652337086318662,0.09172059808078555,0.13192946847646836,0.8350351713183571,0.16496482868164283
28079,"Leake County, Mississippi",21319,50728.0,0.2052132929351224,0.06215659340659341,0.15727615927060332,0.7674669544105746,0.23253304558942542
28081,"Lee County, Mississippi",83034,67863.0,0.14553640245170604,0.050592649653355866,0.2861292010174445,0.7077720843177564,0.29222791568224354
28083,"Leflore County, Mississippi",27141,35277.0,0.3150371862410908,0.11607864260705629,0.2115914823722649,0.5244535920807606,0.47554640791923947
28085,"Lincoln County, Mississippi",34877,51119.0,0.21157754165940892,0.03182568050591147,0.19279003352510243,0.7492780057759538,0.25072199422404623
28087,"Lowndes County, Mississippi",57838,53812.0,0.17264856985405222,0.06326063381130256,0.28098359806182466,0.6127966617404156,0.3872033382595845
28089,"Madison County, Mississippi",111647,83441.0,0.11167300311061794,0.03734812466983624,0.49611517670965427,0.7131634674499624,0.28683653255003755
28091,"Marion County, Mississippi",24193,45110.0,0.1967648065730914,0.07468719923002888,0.13731931668856767,0.7721990791493094,0.22780092085069065
28093,"Marshall County, Mississippi",33979,53458.0,0.2304480588271951,0.043793694763223846,0.14562820836489102,0.7912337908546295,0.20876620914537045
28095,"Monroe County, Mississippi",33747,51866.0,0.18039526173147782,0.06311797372341867,0.16407445181030086,0.7632241813602015,0.2367758186397985
28097,"Montgomery County, Mississippi",9602,41748.0,0.25177417646435757,0.047248052274440816,0.1937444411503113,0.7577955039883973,0.2422044960116026
28099,"Neshoba County, Mississippi",28932,57013.0,0.2310024973242954,0.07471218737594283,0.17688768606224628,0.7808032675289313,0.21919673247106874
28101,"Newton County, Mississippi",21093,50540.0,0.24681020733652312,0.04737091425864519,0.19336367640581412,0.790613250356541,0.2093867496434591
28103,"Noxubee County, Mississippi",10025,33833.0,0.26327007002943265,0.08615630834889304,0.1063063063063063,0.7301064368981247,0.26989356310187534
28105,"Oktibbeha County, Mississippi",51771,46695.0,0.2553473899514764,0.05775564302353603,0.46972781422001053,0.4797619047619048,0.5202380952380953
28107,"Panola County, Mississippi",32808,45945.0,0.23326765593251647,0.066029279952196,0.1765298182983203,0.7110136452241715,0.28898635477582846
28109,"Pearl River County, Mississippi",57458,58135.0,0.1649882570635542,0.06106455617628802,0.16961993135884074,0.8038848263254114,0.19611517367458867
28111,"Perry County, Mississippi",11449,49634.0,0.1838123377204763,0.01993656547349343,0.12940140845070422,0.81536475145255,0.18463524854744998
28113,"Pike County, Mississippi",39602,43814.0,0.2713447241424286,0.05810690139048348,0.15342679127725856,0.6678883187845672,0.3321116812154328
28115,"Pontotoc County, Mississippi",31550,51484.0,0.16713537006263582,0.031122949670545352,0.18498283614562686,0.6975209408579406,0.3024790591420594
28117,"Prentiss County, Mississippi",25184,49724.0,0.16784869976359337,0.034504734158776404,0.1970737533592117,0.7750911933298593,0.2249088066701407
28119,"Quitman County, Mississippi",5774,32412.0,0.29630287948809103,0.1235632183908046,0.1710758377425044,0.6466136965569429,0.35338630344305716
28121,"Rankin County, Mississippi",158854,79357.0,0.09836406128278369,0.04352629253203712,0.33475518282213024,0.768230422563318,0.23176957743668203
28123,"Scott County, Mississippi",27718,48786.0,0.2215606049536056,0.05488126649076517,0.1353213599909635,0.7132975428453437,0.2867024571546562
28125,"Sharkey County, Mississippi",3872,40000.0,0.30850781871190036,0.0905373831775701,0.16068580542264752,0.6652601969057665,0.33473980309423346
28127,"Simpson County, Mississippi",25691,56381.0,0.20036437086617293,0.04354136429608128,0.16739105570170423,0.8141045792727654,0.1858954207272346
28129,"Smith County, Mississippi",14132,60916.0,0.17049438363024969,0.04448336252189142,0.1561319309711018,0.8742846924177397,0.12571530758226038
28131,"Stone County, Mississippi",18894,61413.0,0.16872563553505737,0.09322576514278397,0.17190657075891053,0.8067114093959732,0.19328859060402684
28133,"Sunflower County, Mississippi",24333,39956.0,0.2887068681448006,0.11233125125931896,0.16028837488735356,0.5494149863081902,0.4505850136918098
28135,"Tallahatchie County, Mississippi",11764,37466.0,0.24617038430529428,0.10184609002281685,0.11702649656526005,0.6451463074779378,0.3548536925220622
28137,"Tate County, Mississippi",28321,69704.0,0.16863154753021936,0.04662862291635381,0.23643890113434762,0.7595752405155201,0.24042475948447994
28139,"Tippah County, Mississippi",21523,52542.0,0.1893136361456185,0.05545563549160672,0.17851644506648007,0.7479106897842086,0.25208931021579145
28141,"Tishomingo County, Mississippi",18660,53040.0,0.17995965763506513,0.031540785498489425,0.1782905086523335,0.7954494000452796,0.20455059995472039
28143,"Tunica County, Mississippi",9475,39364.0,0.31103425915919164,0.13268156424581007,0.13721958408383822,0.3952631578947368,0.6047368421052631
28145,"Union County, Mississippi",28122,55505.0,0.1514434283665053,0.04449360865290069,0.19138601036269431,0.7465732561681389,0.2534267438318611
28147,"Walthall County, Mississippi",13839,48905.0,0.18766992431479168,0.06632837984777093,0.12943544116089398,0.8028355387523629,0.19716446124763706
28149,"Warren County, Mississippi",43020,59401.0,0.1951673300204894,0.04808129834673138,0.28756529407774234,0.6986048175530646,0.30139518244693536
28151,"Washington County, Mississippi",42765,42165.0,0.2644596560688816,0.06275477981282655,0.2235615272804623,0.6019400455793841,0.3980599544206159
28153,"Wayne County, Mississippi",19718,37619.0,0.22817904374364192,0.06984465789161627,0.15987364203713691,0.8531441218591329,0.14685587814086706
28155,"Webster County, Mississippi",9972,58789.0,0.1636493083807974,0.06630211893369788,0.20900607317434455,0.7606187085686227,0.23938129143137737
28157,"Wilkinson County, Mississippi",8162,35311.0,0.2744572878488864,0.1336858006042296,0.08828522920203735,0.7839874411302983,0.21601255886970172
28159,"Winston County, Mississippi",17536,53031.0,0.26860275250758103,0.0672046751078336,0.19696472518457753,0.7300098025486627,0.26999019745133734
28161,"Yalobusha County, Mississippi",12419,49151.0,0.21506172839506174,0.058567919894199884,0.1557042413245634,0.6931545236188951,0.3068454763811049
28163,"Yazoo County, Mississippi",24835,39295.0,0.3075134787555028,0.09698759598346131,0.15304692972215736,0.5530968404243185,0.44690315957568155
29001,"Adair County, Missouri",25301,61536.0,0.22007342896174864,0.041414937396024865,0.35533389926428977,0.6102344948498795,0.38976550515012054
29003,"Andrew County, Missouri",18065,75625.0,0.06194740102494791,0.03571428571428571,0.28849917795349567,0.7671722953634803,0.23282770463651975
29005,"Atchison County, Missouri",5187,58750.0,0.11617849420090427,0.022605363984674328,0.22169562927856767,0.7682553563620463,0.23174464363795366
29007,"Audrain County, Missouri",24548,59448.0,0.1782909137731233,0.042777777777777776,0.16804650343491281,0.7179737498644104,0.2820262501355895
29009,"Barry County, Missouri",35033,58346.0,0.15188402428749892,0.04552400356551636,0.14610997963340122,0.7729454109178164,0.22705458908218357
29011,"Barton County, Missouri",11690,51635.0,0.20183645183645182,0.03261296660117878,0.17382691593413396,0.6811854512797485,0.31881454872025144
29013,"Bates County, Missouri",16186,60733.0,0.15856907268806292,0.059413783997887507,0.14772424807026882,0.7492692432607989,0.25073075673920103
29015,"Benton County, Missouri",20151,52567.0,0.19870084092854626,0.03777991482346476,0.14963337875543442,0.8383296395660795,0.16167036043392044
29017,"Bollinger County, Missouri",10559,63814.0,0.13630255327318103,0.03456356180433509,0.1388888888888889,0.8228875919817306,0.17711240801826947
29019,"Boone County, Missouri",188043,72758.0,0.16581376145242924,0.03778823391881229,0.5153581831818737,0.5770225438206943,0.42297745617930566
29021,"Buchanan County, Missouri",83568,62158.0,0.16020324292012256,0.04159861420440485,0.2385319495248263,0.6634169682107719,0.33658303178922816
29023,"Butler County, Missouri",42020,49089.0,0.20503413591195122,0.048266038459431324,0.15778310907131185,0.6463782089912017,0.35362179100879837
29025,"Caldwell County, Missouri",8927,64806.0,0.10337674311397949,0.028761587829807464,0.1993517017828201,0.7816396922260547,0.21836030777394536
29027,"Callaway County, Missouri",44741,74176.0,0.11648854590159943,0.05078980476212665,0.2463991274500369,0.7552320291173794,0.24476797088262056
29029,"Camden County, Missouri",43667,66387.0,0.12604070305272896,0.043205944798301484,0.26221905101676773,0.8248814504881451,0.17511854951185496
29031,"Cape Girardeau County, Missouri",82735,68464.0,0.13948071348094135,0.023163620439302094,0.3309344511629632,0.667591051950453,0.33240894804954707
29033,"Carroll County, Missouri",8411,62154.0,0.13695495061430982,0.04307538191835712,0.19250168123739073,0.7191936399772856,0.28080636002271436
29035,"Carter County, Missouri",5297,50000.0,0.20773038842345773,0.03841229193341869,0.10050533408197641,0.6069676153091266,0.3930323846908734
29037,"Cass County, Missouri",110773,87535.0,0.06244626163950021,0.04153851353635042,0.29629871999581187,0.7563301393325002,0.24366986066749988
29039,"Cedar County, Missouri",14615,48181.0,0.16984666620412128,0.025823539149147492,0.18998817500985415,0.7408626364108782,0.25913736358912176
29041,"Chariton County, Missouri",7390,71520.0,0.08779322938614974,0.03481460515142938,0.2262135922330097,0.8347631480790749,0.16523685192092502
29043,"Christian County, Missouri",92915,83437.0,0.08174037709618559,0.033616320595342475,0.3273350471293916,0.7590916851630528,0.24090831483694725
29045,"Clark County, Missouri",6675,51781.0,0.11199632296614065,0.05028735632183908,0.14877629884070417,0.7825010317787866,0.21749896822121337
29047,"Clay County, Missouri",258122,88468.0,0.08466892806023411,0.03765073060008512,0.3654549559720027,0.6949036419336211,0.3050963580663789
29049,"Clinton County, Missouri",21414,70627.0,0.12297226582940869,0.029748062015503875,0.22142473839549234,0.7574738864209389,0.24252611357906112
29051,"Cole County, Missouri",77032,74876.0,0.09046685942146156,0.029341164453524003,0.38911339586113564,0.6786978060863411,0.3213021939136589
29053,"Cooper County, Missouri",16824,70625.0,0.11684047894940132,0.043168215968419715,0.23974898994240523,0.7569644572526417,0.2430355427473583
29055,"Crawford County, Missouri",22797,57629.0,0.14053089449029668,0.04866008462623413,0.14124853059456785,0.6923799582463466,0.30762004175365343
29057,"Dade County, Missouri",7641,53750.0,0.125651650848817,0.03238151309979394,0.1508690198889088,0.7703631010794897,0.2296368989205103
29059,"Dallas County, Missouri",17551,53464.0,0.20491850820718055,0.03898405197873597,0.16434336023477622,0.7594562647754137,0.24054373522458627
29061,"Daviess County, Missouri",8477,63984.0,0.11435786435786435,0.013846153846153847,0.18438101908597443,0.7913907284768212,0.20860927152317882
29063,"DeKalb County, Missouri",10876,69826.0,0.08672725232806014,0.02323943661971831,0.16352201257861634,0.7114147909967846,0.28858520900321544
29065,"Dent County, Missouri",14539,56312.0,0.1222075300995198,0.04436915133914166,0.16468524654063535,0.7593449626201495,0.24065503737985047
29067,"Douglas County, Missouri",11965,45985.0,0.17547121967711943,0.06081946222791293,0.1493913249024938,0.8059733562526858,0.19402664374731413
29069,"Dunklin County, Missouri",27493,47849.0,0.2202532594035666,0.04759377211606511,0.13213873467817291,0.6228124722394954,0.37718752776050457
29071,"Franklin County, Missouri",105950,73165.0,0.0816494450822809,0.04317198919756001,0.2369157814362835,0.7651733432475137,0.2348266567524863
29073,"Gasconade County, Missouri",14746,64232.0,0.12582185618381894,0.03284368070953437,0.1810883972743396,0.8086124401913876,0.19138755980861244
29075,"Gentry County, Missouri",6245,55848.0,0.17857142857142858,0.021897810218978103,0.21591992373689228,0.7440230832646332,0.2559769167353669
29077,"Greene County, Missouri",303375,61479.0,0.13646855853060613,0.03400856389986825,0.3359441520482396,0.5748027888294095,0.4251972111705905
29079,"Grundy County, Missouri",9787,51975.0,0.17580101180438448,0.03178068898592916,0.16689342403628118,0.6974660865113899,0.3025339134886102
29081,"Harrison County, Missouri",8190,54367.0,0.19555945810336176,0.02491506228765572,0.15684172918899608,0.7136150234741784,0.2863849765258216
29083,"Henry County, Missouri",22328,57926.0,0.14275332697461052,0.04384738314023172,0.16306209171053465,0.7497016382770967,0.2502983617229033
29085,"Hickory County, Missouri",8585,39390.0,0.1976176295413937,0.1380697050938338,0.1278928136419001,0.8244931963343516,0.17550680366564844
29087,"Holt County, Missouri",4240,61187.0,0.10227823557925352,0.01828966880869995,0.19642276422764227,0.7723623853211009,0.2276376146788991
29089,"Howard County, Missouri",10147,65938.0,0.12039207330066055,0.037395228884590584,0.28188952146484075,0.7868898186889819,0.21311018131101814
29091,"Howell County, Missouri",40383,50993.0,0.20309028479095131,0.049759954815024,0.17816740024007857,0.7029752583777013,0.2970247416222988
29093,"Iron County, Missouri",9446,48850.0,0.1926585339048247,0.029979674796747968,0.1900862699225033,0.7511007511007511,0.2488992488992489
29095,"Jackson County, Missouri",719976,68577.0,0.14088936038918498,0.046556013769128525,0.339567929853672,0.5914086793264623,0.40859132067353765
29097,"Jasper County, Missouri",124357,60694.0,0.16965149651496514,0.03634091314862606,0.25270436723294754,0.6279981410010306,0.3720018589989695
29099,"Jefferson County, Missouri",229458,82851.0,0.09026907807675341,0.03196524296062576,0.24712708006865158,0.8223057672490912,0.17769423275090873
29101,"Johnson County, Missouri",54732,67272.0,0.11810430299424945,0.04728223264396095,0.2912756236107681,0.6350358040498886,0.3649641959501114
29103,"Knox County, Missouri",3756,57788.0,0.11895604395604395,0.010801591813530414,0.15795968737145208,0.8509316770186336,0.14906832298136646
29105,"Laclede County, Missouri",36390,53282.0,0.18201332552758495,0.05338078291814947,0.16323058852120378,0.6820991894491002,0.31790081055089986
29107,"Lafayette County, Missouri",33115,80612.0,0.09286436471705628,0.030460801915020947,0.2621622786228293,0.7574745547073791,0.24252544529262088
29109,"Lawrence County, Missouri",38593,61215.0,0.14528938351616244,0.04260039937874418,0.1689013252496988,0.7385974524037803,0.26140254759621967
29111,"Lewis County, Missouri",9924,59934.0,0.1268991146573396,0.05112560488112771,0.1684193753983429,0.7629513343799058,0.2370486656200942
29113,"Lincoln County, Missouri",63057,89278.0,0.10226430895094533,0.036633507026685615,0.18363034443896598,0.7902002892580093,0.2097997107419906
29115,"Linn County, Missouri",11852,61635.0,0.13735228635040247,0.03150424095551324,0.19244320252703195,0.785253072276609,0.21474692772339096
29117,"Livingston County, Missouri",14364,63627.0,0.11944869831546708,0.02736318407960199,0.17514456532392433,0.723074179743224,0.27692582025677603
29119,"McDonald County, Missouri",23701,52375.0,0.16777182691490267,0.06823869104908566,0.12289935950282199,0.6734050011684973,0.32659499883150267
29121,"Macon County, Missouri",15163,62357.0,0.0951903137333601,0.02078454332552693,0.19368600682593856,0.7682544915114554,0.23174550848854458
29123,"Madison County, Missouri",12729,54434.0,0.13196058008172423,0.047660614525139665,0.16320775998195353,0.7367072389493914,0.26329276105060856
29125,"Maries County, Missouri",8450,59455.0,0.13513835877862596,0.047858276044420944,0.16269515201314708,0.7832555425904317,0.21674445740956827
29127,"Marion County, Missouri",28457,62903.0,0.1421244088759549,0.037885731744576844,0.24639121338912134,0.6930142188465954,0.3069857811534046
29129,"Mercer County, Missouri",3482,62679.0,0.1346378504672897,0.034640522875816995,0.1814720812182741,0.8102918586789555,0.18970814132104455
29131,"Miller County, Missouri",25269,56736.0,0.14373642288196958,0.052980132450331126,0.19195205479452054,0.738561428426499,0.2614385715735011
29133,"Mississippi County, Missouri",11902,48160.0,0.1903765690376569,0.027426612384829654,0.14735945485519591,0.6294065149486836,0.3705934850513164
29135,"Moniteau County, Missouri",15262,65715.0,0.1028844780808225,0.025364990414393156,0.15792557866979198,0.7915866643393262,0.20841333566067377
29137,"Monroe County, Missouri",8734,54516.0,0.14182411943083742,0.017787659811006114,0.18875825414720568,0.7430795847750865,0.2569204152249135
29139,"Montgomery County, Missouri",11426,65500.0,0.138913783832228,0.029873321989033842,0.17682020802377416,0.7344827586206897,0.2655172413793103
29141,"Morgan County, Missouri",21717,53412.0,0.18322150799981232,0.028945801072066707,0.16614358571989016,0.7967582480744914,0.20324175192550867
29143,"New Madrid County, Missouri",15731,51881.0,0.17683564149464331,0.033672076444714094,0.1445283714075166,0.6422703510082151,0.3577296489917849
