county_fips,state,county,total_population,median_household_income,poverty_rate,unemployment_rate,homeownership_rate,renter_rate,bachelors_or_higher_pct,economic_risk_score,risk_category
29185,Missouri,St. Clair County,9587,0.2219932185360016,0.2131327605945424,0.1159386418741248,0.7906896806113918,0.2402358142962417,0.182413708139123,0.4267949590364301,High Risk
29186,Missouri,Ste. Genevieve County,18571,0.3023553801427613,0.1082213662703507,0.1472927846224102,0.8633892112764587,0.1703797113633179,0.2084305624181478,0.3762677994110786,Medium Risk
29187,Missouri,St. Francois County,66999,0.2487926939093749,0.2333805291285884,0.1584060139355656,0.7097806411846858,0.3179803352675693,0.2141899822920758,0.4438046451356035,High Risk
29189,Missouri,St. Louis County,995569,0.4026690681833292,0.1346149613813338,0.1512031966330677,0.7205355994426211,0.3076460254827243,0.5888264906262678,0.3147573999524367,Low Risk
29195,Missouri,Saline County,23231,0.2515367087536491,0.2410157850192122,0.1114268864184454,0.7265414483830103,0.3018750776108282,0.2814351266299871,0.4185858775342022,Medium Risk
29197,Missouri,Schuyler County,4038,0.2713250448773353,0.1147894360115296,0.1308702769607516,0.8312892498125098,0.2012241775057383,0.146810658246421,0.399246952007203,Medium Risk
29199,Missouri,Scotland County,4686,0.3179128563743948,0.0947246953176569,0.0082939033012454,0.8574058696192198,0.1761290322580645,0.1885377399929718,0.3478324265264632,Low Risk
29201,Missouri,Scott County,37933,0.2808565678055738,0.1830668425601491,0.0995952188880373,0.7399068477344243,0.2890324264370066,0.273992885662183,0.3975811520492011,Medium Risk
29203,Missouri,Shannon County,7177,0.2351632809714054,0.2670439559606437,0.0454940561665314,0.8319854886251982,0.2005551700208188,0.1590590531346851,0.4172660378791772,Medium Risk
29205,Missouri,Shelby County,5986,0.2132353385594526,0.2331362604168848,0.0617824049374434,0.8065347730925329,0.2250104558762024,0.2299954600284256,0.4090306187347834,Medium Risk
29207,Missouri,Stoddard County,28470,0.251693854978211,0.220441058124366,0.129952893564699,0.7474024916518409,0.2818299525248166,0.2079269046467037,0.4286741400824619,High Risk
29209,Missouri,Stone County,32048,0.2853171029489093,0.2008762214090317,0.2464293032305971,0.8667918824402764,0.167110125646711,0.3084071277273849,0.3973578823046116,Medium Risk
29211,Missouri,Sullivan County,5857,0.2456920780170564,0.1969233666269242,0.0857193222278207,0.7820584999676436,0.2485294117647059,0.192949630136792,0.4123884961466506,Medium Risk
29213,Missouri,Taney County,56529,0.2428694900605013,0.2283506677650113,0.1359115554049471,0.697593236592397,0.329691065473056,0.3105208189120972,0.4226557355209926,Medium Risk
29215,Missouri,Texas County,25161,0.2038186532568555,0.2956349026670434,0.1770263568522416,0.8036079626062153,0.2278227928022729,0.2044441000078854,0.4521581087296658,High Risk
29217,Missouri,Vernon County,19687,0.2170793769756605,0.2791533044110924,0.1474470865998457,0.7419412046956565,0.2870776373484653,0.205749742594635,0.4523660133489972,High Risk
29219,Missouri,Warren County,37177,0.3922309324210793,0.1060376580533762,0.1293640599277818,0.8351189759640463,0.1975442397977609,0.2504450753978426,0.351521346839638,Low Risk
29221,Missouri,Washington County,23470,0.2401254752162271,0.2565048664228259,0.1269275401332133,0.8159959942182557,0.2159192825112107,0.1454626681264552,0.4363696537990202,High Risk
29223,Missouri,Wayne County,10862,0.1868347728330442,0.3905133495411595,0.256441283885915,0.7813722319668696,0.2491888384166126,0.1575311174831978,0.5042433022287927,High Risk
29225,Missouri,Webster County,40500,0.3314636962000834,0.2221910707421888,0.1341665070548423,0.8060165082678419,0.2255084503007734,0.2276790801892821,0.3982396586279647,Medium Risk
29227,Missouri,Worth County,1934,0.1905881499658509,0.3076119345056732,0.0543416544297599,0.8539425371108538,0.179456906729634,0.2617951866990984,0.411125543031926,Medium Risk
29229,Missouri,Wright County,18965,0.1909628832705756,0.2785192014632143,0.1234286817940392,0.8026468153981113,0.228746347572005,0.1969469960302719,0.4422782377116589,High Risk
29510,Missouri,St. Louis city,288512,0.2408326332267559,0.3089161663599175,0.1754350631156534,0.4712692677084618,0.5471630398023342,0.5108740763504762,0.4522750504379754,High Risk
30001,Montana,Beaverhead County,9713,0.27170582226762,0.1609106518536751,0.0447966497604346,0.6852148199823551,0.3415853368245656,0.4677765140458768,0.3562020290636515,Low Risk
30003,Montana,Big Horn County,12891,0.2564868148273507,0.3321014451836198,0.4623891664274401,0.6942559424481772,0.3328978311993729,0.2212761396585897,0.5244943429353885,High Risk
30005,Montana,Blaine County,6949,0.2931321055780865,0.2711202259835344,0.4758296987101245,0.6837608322235731,0.3429824561403509,0.2968299962197569,0.4946453981344484,High Risk
30007,Montana,Broadwater County,7668,0.3267432653776647,0.1805381888614811,0.1222819183574303,0.9142116904815922,0.1215450035435861,0.3390089738347695,0.344571235504977,Low Risk
30009,Montana,Carbon County,11116,0.3865011393101281,0.1024942995565448,0.1554422132863937,0.8117670257591796,0.2199828473413379,0.429296764702911,0.326074316614144,Low Risk
30011,Montana,Carter County,1308,0.2287867707055261,0.2246590204840346,0.0993381631417414,0.6469710304363768,0.3783333333333333,0.2568245059591783,0.4382829753049389,High Risk
30013,Montana,Cascade County,84606,0.3105209397344229,0.1870582359106688,0.1075619186438712,0.7132249038465547,0.3146707847816931,0.3529540433680225,0.383584053521108,Medium Risk
30015,Montana,Chouteau County,5906,0.2532713613093907,0.1570200084064804,0.1108111352166721,0.7095490466137858,0.318202871699861,0.285578173079659,0.4038865125240635,Medium Risk
30017,Montana,Custer County,11961,0.3281394491420421,0.1593935600301503,0.1201473704573232,0.7271294815071024,0.3013100436681222,0.335503123297258,0.3777537753082142,Medium Risk
30019,Montana,Daniels County,1494,0.2375990474521157,0.1839927111582213,0.0171035107490063,0.8648903037442707,0.1689373297002724,0.3007993615242342,0.3595615018373214,Low Risk
30021,Montana,Dawson County,8827,0.3325455875153368,0.1172531313466523,0.0930008179838174,0.7482129679081323,0.2810511756569848,0.2702751695533076,0.3718440448707386,Medium Risk
30023,Montana,Deer Lodge County,9597,0.2490948981873787,0.2390067599637722,0.1191601956245799,0.760111826071943,0.2696177062374245,0.2998408593651914,0.4098238743927678,Medium Risk
30025,Montana,Fallon County,2760,0.3622583121286665,0.1606754378505817,0.0,0.7226620794507294,0.3056027164685908,0.2016148783705845,0.3748280335801203,Medium Risk
30027,Montana,Fergus County,11687,0.2864413028630833,0.2203830134010288,0.1468195849737588,0.659393866974855,0.3663963794078823,0.2977761877063194,0.424718248166106,Medium Risk
30029,Montana,Flathead County,110695,0.3482058132014917,0.127023318837852,0.1022638944053925,0.7530770213548381,0.2763773653154884,0.4617260624771685,0.3332556632419493,Low Risk
30031,Montana,Gallatin County,124074,0.4666880224356456,0.1302059098988356,0.0804964002671028,0.6354157235502911,0.3894366884701747,0.673969493391168,0.2869258141577667,Low Risk
30033,Montana,Garfield County,1094,0.3219623936996452,0.1927924339180529,0.0,0.7516196064050847,0.2777777777777778,0.2605711283611182,0.3717278610904409,Medium Risk
30035,Montana,Glacier County,13637,0.1847132988014578,0.4777129351955052,0.3501002946455133,0.6630820154958865,0.362852481938942,0.204389479925392,0.5551256871236564,High Risk
30037,Montana,Golden Valley County,899,0.2539664311487993,0.2507287492122415,0.0538826540434636,0.844188142218477,0.1888297872340425,0.2590007347538574,0.3894912190269143,Medium Risk
30039,Montana,Granite County,3462,0.2595995188907894,0.1406393117275845,0.1300270001421057,0.8104293916842145,0.2212681638044914,0.4249489754265654,0.3551376851736242,Low Risk
30041,Montana,Hill County,16155,0.2205124175737832,0.3098027532418483,0.1479133104277449,0.6877098602544752,0.3391878826941669,0.3030134020014786,0.4492960767679713,High Risk
30043,Montana,Jefferson County,12774,0.478546518304513,0.0691117363304056,0.146280375159869,0.8761411769679769,0.1581265012009607,0.3994204907619474,0.2922567850911675,Low Risk
30045,Montana,Judith Basin County,2071,0.2579978362173695,0.1911411428678692,0.0032286433183775,0.7561542646639391,0.2734204793028322,0.3847626538067493,0.3590910062996378,Low Risk
30047,Montana,Lake County,32561,0.2843500492592973,0.2542761423650748,0.2003637292334871,0.7810245719228409,0.2495229007633587,0.3913056746934815,0.3995919151445884,Medium Risk
30049,Montana,Lewis and Clark County,73464,0.3742679101365359,0.1068105865869754,0.1116746818739877,0.7293763558640021,0.299151049175076,0.5344192722514494,0.3160843460417952,Low Risk
30051,Montana,Liberty County,1952,0.2510894464222035,0.3917227416231306,0.0209939427312772,0.6597833816530823,0.3660220994475138,0.3457877981192245,0.4312112116319795,High Risk
30053,Montana,Lincoln County,21175,0.1863331137315579,0.2253756780233786,0.1766876092132122,0.8078577071536706,0.2237392644791896,0.2352767211562914,0.4345191490390142,High Risk
30055,Montana,McCone County,1670,0.3207052239031496,0.0582766695312073,0.0742397370350913,0.9350686948394086,0.1015037593984962,0.2896423462574217,0.3174200283132637,Low Risk
30057,Montana,Madison County,9223,0.3562142265685913,0.0764508328231766,0.1086153683821781,0.8425807286611012,0.1903743315508021,0.404590567247545,0.3163361357456234,Low Risk
30059,Montana,Meagher County,2007,0.3361599506802618,0.1757643164677712,0.0095274329195033,0.784738020727639,0.2459546925566343,0.3722054442560221,0.3384376667446703,Low Risk
30061,Montana,Mineral County,4959,0.284894016959704,0.1945869543630747,0.1084602728092987,0.844180418041804,0.1888372093023256,0.324031553596212,0.3699882477149306,Low Risk
30063,Montana,Missoula County,120672,0.3583175683434975,0.1399766291407975,0.1306171633860247,0.6119882817264811,0.4119478350006644,0.5887992516378238,0.342297738163804,Low Risk
30065,Montana,Musselshell County,5152,0.2575143093725635,0.2508472589741899,0.322191582931114,0.8851798587679995,0.1494413407821229,0.2775984122101545,0.4305492523109173,High Risk
30067,Montana,Park County,17710,0.3247668493995201,0.1756196462934958,0.0947109531549428,0.7227457146862186,0.3055223523786756,0.4945859204191113,0.3456464229887177,Low Risk
30069,Montana,Petroleum County,447,0.2652990915739403,0.1066639650128981,0.0,0.7581599788938168,0.2714932126696832,0.3826071207322018,0.3401195547625878,Low Risk
30071,Montana,Phillips County,4221,0.2242537065354697,0.1463152967955431,0.0625462508670222,0.7653449764239878,0.2645892351274787,0.3158143521920156,0.3806897025022184,Medium Risk
30073,Montana,Pondera County,6035,0.2177321382161486,0.3298221371153643,0.203498567212694,0.7048154550904824,0.3227513227513227,0.2497208660020712,0.4722104490038712,High Risk
30075,Montana,Powder River County,1815,0.3066225045481743,0.1077357048467773,0.0249231301104723,0.8202159198970743,0.211864406779661,0.3244087400462543,0.3362823340931493,Low Risk
30077,Montana,Powell County,7053,0.3058851261098452,0.0665543111397883,0.081991887764355,0.7548527879103698,0.2746710526315789,0.2390739006874388,0.3697468768392979,Low Risk
30079,Montana,Prairie County,1250,0.2111561731267868,0.3083957362852828,0.0321675144611837,0.8726637801394816,0.1614678899082569,0.334457002130417,0.3844572590699562,Medium Risk
30081,Montana,Ravalli County,46727,0.332237339151773,0.1182140478641621,0.1116394775771741,0.8260494448780389,0.2062590429237447,0.3561529968959506,0.3430827489031148,Low Risk
30083,Montana,Richland County,11235,0.3431227372454684,0.083266003184411,0.1141217010321639,0.6985096519602209,0.3288104929895974,0.2730100286292567,0.3765490572763258,Medium Risk
30085,Montana,Roosevelt County,10526,0.2462904424875038,0.4657079981793801,0.3768334964920865,0.6932415661494974,0.3338725331607894,0.2631053707089237,0.5279808230651083,High Risk
30087,Montana,Rosebud County,8165,0.2030812748185263,0.3701489014819494,0.3693712454945934,0.662389496278618,0.3635179153094462,0.2593419462420416,0.5229414859274714,High Risk
30089,Montana,Sanders County,13285,0.2487866498238149,0.2254946639339389,0.2078700496104154,0.8459658293842591,0.1871216290588882,0.2667638655157541,0.4143696737641053,Medium Risk
30091,Montana,Sheridan County,3669,0.3253712579555276,0.1446539750964547,0.0716399884934775,0.7473891020538367,0.2818428184281842,0.3249795318568279,0.363710814344748,Low Risk
30093,Montana,Silver Bow County,35785,0.2746432478498166,0.2158032428868431,0.1414081247974617,0.7370444548183982,0.2917828652960633,0.3475547900402545,0.3995937749951671,Medium Risk
30095,Montana,Stillwater County,9182,0.4135242458492242,0.1102133361659339,0.1073619312442067,0.8628829812115069,0.1708661417322834,0.4005173547760376,0.3081301371146743,Low Risk
30097,Montana,Sweet Grass County,3720,0.3667913762987229,0.1035709096581928,0.0614415690788743,0.8294786952922095,0.2029639175257732,0.302615179470433,0.3332254455351403,Low Risk
30099,Montana,Teton County,6353,0.3270817341690289,0.1932417086644969,0.0365491576729738,0.7861130381972987,0.2446334548400162,0.3325360280833251,0.3568120131775636,Low Risk
30101,Montana,Toole County,5061,0.2503278916416341,0.1792628608877508,0.170628404470969,0.6569022993012043,0.3687904967602591,0.2794766260266598,0.4326368896778444,High Risk
30103,Montana,Treasure County,732,0.3118929471565599,0.1748201428298815,0.0352867885907533,0.7111477814448111,0.3166666666666666,0.4651168662621733,0.3443898673114181,Low Risk
30105,Montana,Valley County,7519,0.334727502402524,0.1397994024810746,0.104197047108994,0.8167640213699444,0.2151812944764486,0.3196268233192728,0.3545756204996655,Low Risk
30107,Montana,Wheatland County,2056,0.2005125384554943,0.347102031871753,0.0286343612334801,0.7861264042599049,0.2446206115515288,0.2878526855977755,0.4202489529584117,Medium Risk
30109,Montana,Wibaux County,1193,0.3091428882267257,0.2312632069405289,0.0598867212083069,0.7540025152189838,0.2754880694143167,0.2790765851015667,0.3897855879203119,Medium Risk
30111,Montana,Yellowstone County,168957,0.3641924195078905,0.1249992914094067,0.1179152748245606,0.7244891678031415,0.3038470892885245,0.4239784665842356,0.3460509024677399,Low Risk
31001,Nebraska,Adams County,31052,0.3146006974874736,0.1809002102248195,0.0851530203938151,0.7258504987849655,0.3025390027531355,0.3669384856806563,0.3717327097331078,Medium Risk
31003,Nebraska,Antelope County,6305,0.3009410641217037,0.1257411155072783,0.0605207480930916,0.8223773060158821,0.2097875569044006,0.2549678364763706,0.3615951313972827,Low Risk
31005,Nebraska,Arthur County,484,0.3622583121286665,0.0934503998234708,0.0145558002936855,0.838188683733238,0.1945945945945946,0.4549295805724902,0.2905259247365523,Low Risk
31007,Nebraska,Banner County,742,0.3779064496437011,0.1006901936512766,0.1293848914994288,0.7063139100795324,0.321311475409836,0.4139113397012001,0.3463886771452543,Low Risk
31009,Nebraska,Blaine County,422,0.3219623936996452,0.1219466412590973,0.0455659835280595,0.7660004579138115,0.2639593908629442,0.3104335047759001,0.35382325367956,Low Risk
31011,Nebraska,Boone County,5356,0.3543828686438885,0.132223673054442,0.042408401462635,0.8521328627614015,0.1811958010041077,0.24513628763882,0.3445960110945933,Low Risk
31013,Nebraska,Box Butte County,10714,0.3177859305776332,0.1505580599542585,0.0560437230559023,0.7995286987078284,0.2317425083240843,0.230696429707803,0.3717181448033792,Medium Risk
31015,Nebraska,Boyd County,1688,0.3066225045481743,0.1324120215714172,0.0796971575015491,0.8910329204963505,0.1438172043010752,0.277096776540255,0.3474713954976373,Low Risk
31017,Nebraska,Brown County,2869,0.2318632102556043,0.1924859075886257,0.0605230781442234,0.7721616083176943,0.2580392156862745,0.2981616092723139,0.3901645115774473,Medium Risk
31019,Nebraska,Buffalo County,50579,0.360209367123801,0.1359789350021904,0.089185710689436,0.6910079218490301,0.3360188150520416,0.4267837123982125,0.3494327288641165,Low Risk
31021,Nebraska,Burt County,6740,0.2863143770663217,0.1897113694855793,0.0391660275731685,0.7809721907663623,0.2495732331853875,0.3094640060102039,0.370425364643172,Low Risk
31023,Nebraska,Butler County,8424,0.3804993623489734,0.1337370133607844,0.0419745589969807,0.8313229166276445,0.2011918274687854,0.2976906323825464,0.3332397321997201,Low Risk
31025,Nebraska,Cass County,27161,0.4564614296679983,0.0611984806662479,0.0595033529921029,0.8890948548326028,0.1456794682422452,0.3993892876177003,0.2751512523080099,Low Risk
31027,Nebraska,Cedar County,8315,0.3461085155121456,0.0907841820183628,0.0605192152625545,0.8279701373157059,0.2044134727061556,0.2976056740000364,0.3359238140906059,Low Risk
31029,Nebraska,Chase County,3671,0.3134402330599392,0.0974871651092481,0.0660596943250696,0.8228330963177617,0.2093495934959349,0.2996956182912303,0.3455155823530773,Low Risk
31031,Nebraska,Cherry County,5498,0.3019383382391161,0.1105173666475507,0.015494403587956,0.6384973472716728,0.3864755933721451,0.3144113815669803,0.3742329406315475,Medium Risk
31033,Nebraska,Cheyenne County,9533,0.2661452635523508,0.206612442856826,0.1183120007647383,0.6945021115014726,0.3326612903225806,0.2882267743956709,0.415210058834414,Medium Risk
31035,Nebraska,Clay County,6095,0.3787949302210322,0.0881437959732501,0.0664681585463376,0.8526250215382982,0.180722891566265,0.2766680972128289,0.3293047811094857,Low Risk
31037,Nebraska,Colfax County,10641,0.4002151694459386,0.0878649179540897,0.0467236389053452,0.7944948797550377,0.2365794442945778,0.183362406799537,0.3513032201717843,Low Risk
31039,Nebraska,Cuming County,8975,0.3311554478365195,0.0853898583753964,0.077743958307373,0.7173121830176187,0.3107433674809561,0.3089442456132035,0.3611443880430856,Low Risk
31041,Nebraska,Custer County,10518,0.3118264622153991,0.0906734811512687,0.0912112812136965,0.7175356362824198,0.3105286539315859,0.3012653057665097,0.3702514716201273,Low Risk
31043,Nebraska,Dakota County,21354,0.3264712815274613,0.1626939375510647,0.1675344586618932,0.6651074277557798,0.3609062877061268,0.1807672288907753,0.4315764916077883,High Risk
31045,Nebraska,Dawes County,8140,0.241557923493965,0.1881672728776521,0.0572158793551105,0.6428675882357999,0.3822762814943527,0.4499071002498389,0.3822101080506317,Medium Risk
31047,Nebraska,Dawson County,24202,0.3237574871109875,0.1510847741576284,0.0488605391949319,0.6905404373132773,0.3364680153089119,0.2186287192755498,0.3934037339305491,Medium Risk
31049,Nebraska,Deuel County,1847,0.3250630095919637,0.1285798752783082,0.0480742028048334,0.8492244684444548,0.1839904420549581,0.3126797674732654,0.3379373665146915,Low Risk
31051,Nebraska,Dixon County,5545,0.339314963342621,0.0951159584268841,0.0822828752313652,0.7962242293699203,0.2349177330895795,0.2906756010199366,0.3502368079851543,Low Risk
31053,Nebraska,Dodge County,37351,0.350647623767762,0.1543970417301433,0.1197339296999089,0.6964099627262302,0.3308280590717299,0.2730146195972944,0.390811753067753,Medium Risk
31055,Nebraska,Douglas County,590736,0.3872868704329378,0.1668632585318349,0.1337347959432061,0.6403060228012483,0.3847376588516545,0.5228860087158357,0.3500238305050038,Low Risk
31057,Nebraska,Dundy County,1736,0.2575263975436836,0.2021040824581179,0.0110085884574091,0.765498629452162,0.2644415917843389,0.2503741246682361,0.387942703850289,Medium Risk
31059,Nebraska,Fillmore County,5541,0.3625302959788699,0.119061123482165,0.0138169758885349,0.8367137095550877,0.1960118795078489,0.2840745220802267,0.329911914351303,Low Risk
31061,Nebraska,Franklin County,2846,0.2652205184616593,0.1743773222419634,0.0929505650683256,0.8660460786991303,0.1678267594740912,0.2645356838052544,0.3743051212688489,Medium Risk
31063,Nebraska,Frontier County,2569,0.3252805966721265,0.1600474437185597,0.0907017610747372,0.7703535716700161,0.2597765363128491,0.3192226753527942,0.367178472219672,Low Risk
31065,Nebraska,Furnas County,4568,0.2703761234444035,0.185678531412898,0.0363722790111976,0.7942487781116419,0.2368159203980099,0.3093779348987641,0.3696095947938572,Low Risk
31067,Nebraska,Gage County,21629,0.3078434098313096,0.1797990840479839,0.0535883870302161,0.7652137359120278,0.2647153425538758,0.2872204675572702,0.3746219715555184,Medium Risk
31069,Nebraska,Garden County,1761,0.1545351796000024,0.2430617142589793,0.1893193122069061,0.8187357197258185,0.2132867132867132,0.2625820195315901,0.4393056215216949,High Risk
31071,Nebraska,Garfield County,1718,0.2809895376878955,0.1189205637048305,0.0954478707782672,0.791291397328035,0.2396576319543509,0.3684489466520518,0.3547277105630231,Low Risk
31073,Nebraska,Gosper County,2040,0.3698134190787605,0.1430665785470382,0.0831760016782042,0.8427711192171847,0.1901913875598086,0.3398604458160721,0.334759519222645,Low Risk
31075,Nebraska,Grant County,626,0.3253712579555276,0.172578629877693,0.0106505855807454,0.7365546413796307,0.2922535211267605,0.3555874691069401,0.353143169403268,Low Risk
31077,Nebraska,Greeley County,2202,0.2877891339429801,0.1873610176015317,0.1229833554785247,0.8505963331197419,0.1826722338204593,0.2647230655323296,0.3814471680970009,Medium Risk
31079,Nebraska,Hall County,62536,0.3199557572937002,0.2038166355838175,0.1399519919259145,0.6450274262387802,0.3802009191849351,0.2668528958686689,0.4223865096217166,Medium Risk
31081,Nebraska,Hamilton County,9464,0.4090637107058887,0.0611586770178088,0.0797709359851445,0.863428680243989,0.1703417861080485,0.388768082986723,0.2959338278132705,Low Risk
31083,Nebraska,Harlan County,2847,0.3282603308532436,0.0851792030398594,0.0450114941078899,0.8929014873082962,0.1420217209690893,0.3625013248923469,0.3093055108187725,Low Risk
31085,Nebraska,Hayes County,843,0.3199497132081402,0.1812106135752197,0.0,0.7066849921066375,0.3209549071618037,0.245638972626413,0.3817873871268058,Medium Risk
31087,Nebraska,Hitchcock County,2569,0.2130721482493306,0.1821573189113466,0.0595820909687675,0.8186996917513532,0.2133213321332133,0.2599136412589453,0.390010785724097,Medium Risk
31089,Nebraska,Holt County,10102,0.3154952221503647,0.1651513224856397,0.0298461869721509,0.7521335343410883,0.2772839506172839,0.3610767390149361,0.3532584027902803,Low Risk
31091,Nebraska,Hooker County,647,0.2003614363164925,0.0773590369021585,0.1358541360744,0.5760472071671998,0.4464831804281345,0.305438023089851,0.4262733012806031,High Risk
31093,Nebraska,Howard County,6534,0.3653831043632253,0.0546711400379421,0.1310286197035957,0.8141930007697253,0.2176517571884984,0.3232176956619264,0.3365811917893321,Low Risk
31095,Nebraska,Jefferson County,7161,0.2582637759820128,0.1400988942112859,0.0408464433847947,0.7792006241440469,0.2512755102040816,0.2509729771252886,0.3785015920689464,Medium Risk
31097,Nebraska,Johnson County,5261,0.2497295271711866,0.133444874073177,0.1175896349111217,0.6994896210932567,0.3278688524590163,0.2198426192133286,0.4163945483013054,Medium Risk
31099,Nebraska,Kearney County,6713,0.3766492798472055,0.0930506230790381,0.0583827167943995,0.8062312983252836,0.2253020611229566,0.4282950491101993,0.3080515425181498,Low Risk
31101,Nebraska,Keith County,8219,0.2679403569636931,0.1439177683779123,0.0708235324499804,0.7401304435553404,0.2888175759071834,0.2822400858005227,0.3848860829016672,Medium Risk
31103,Nebraska,Keya Paha County,822,0.2882182640177454,0.0925860420492146,0.0357380262965171,0.8408337522493969,0.1920529801324503,0.2555192746891884,0.3487505554778802,Low Risk
31105,Nebraska,Kimball County,3248,0.2441689684559174,0.1727937494357419,0.0252313281518912,0.7827995694129519,0.2478173270651444,0.1865659486830532,0.3968981182071421,Medium Risk
31107,Nebraska,Knox County,8363,0.2920623024339532,0.1971404010248763,0.1255878293864596,0.8162623392672403,0.2156633547632963,0.236046404050039,0.3956714369320206,Medium Risk
31109,Nebraska,Lancaster County,326696,0.3534520794676369,0.1680817092091661,0.1098194853695973,0.6134773819150102,0.410516976574266,0.5199023702360018,0.3582138725920228,Low Risk
31111,Nebraska,Lincoln County,33802,0.2951568742407117,0.1758445972680298,0.1269453409226482,0.6829926243128005,0.3437206178643385,0.2813493158888009,0.4086582247496729,Medium Risk
31113,Nebraska,Logan County,773,0.3502970668052776,0.0674530380067104,0.0085832729004533,0.821425286341343,0.2107023411371237,0.2994087634847934,0.3209810388551499,Low Risk
31115,Nebraska,Loup County,578,0.3345582680068419,0.0884530126142611,0.0,0.7634673303395911,0.2663934426229508,0.338110708816161,0.3304633410903334,Low Risk
31117,Nebraska,McPherson County,475,0.2560879051803857,0.173461392732969,0.0,0.6774394420574131,0.3490566037735849,0.3196543019474614,0.3840559487095417,Medium Risk
31119,Nebraska,Madison County,35532,0.2829478214093598,0.1876184753697784,0.1038183194881136,0.6811135407552648,0.3455262066104273,0.2943432724460804,0.4066064320494374,Medium Risk
31121,Nebraska,Merrick County,7724,0.3145342125463128,0.1042041823124943,0.0128088196180073,0.8552931424187659,0.1781591263650546,0.2273181699200263,0.3439734954090793,Low Risk
31123,Nebraska,Morrill County,4534,0.2549757934373319,0.2005828154560527,0.1272275304301097,0.8041310908984536,0.2273201251303441,0.2409812635397702,0.4055444396021214,Medium Risk
31125,Nebraska,Nance County,3324,0.2953442408930741,0.2444063416958787,0.1262917249971099,0.7584266623383649,0.2712369597615499,0.2497615752710572,0.4134331176380986,Medium Risk
31127,Nebraska,Nemaha County,7046,0.2696266568349542,0.1908028618648128,0.2097933824937749,0.6853951991616442,0.3414120126448893,0.3652158879716471,0.4160717000780684,Medium Risk
31129,Nebraska,Nuckolls County,4087,0.3485140615650555,0.0687984072027631,0.0209668037471372,0.8687899535133292,0.1651902032308494,0.2873203555114556,0.317028168072012,Low Risk
31131,Nebraska,Otoe County,16241,0.3981480921843929,0.1232857998005941,0.0948153646201312,0.8563023308440821,0.1771894093686354,0.337965668395163,0.3251370145994174,Low Risk
31133,Nebraska,Pawnee County,2530,0.2772663809828892,0.1949263409328738,0.0779920090154695,0.8344728050786728,0.1981651376146789,0.2631629483668426,0.3796032431039877,Medium Risk
31135,Nebraska,Perkins County,2821,0.3412732470640854,0.0921512289957692,0.0530700248488409,0.8189433037263456,0.2130872483221476,0.320708635826657,0.3328592134455044,Low Risk
31137,Nebraska,Phelps County,9009,0.3179491208877553,0.1739650811107456,0.0419177107236201,0.710899741659559,0.3169050051072523,0.371441498912321,0.363118486074946,Low Risk
31139,Nebraska,Pierce County,7325,0.3387286870432938,0.09863358255813,0.0725078716066517,0.8133018087171137,0.2185080928923293,0.29468687772205,0.3448848161364649,Low Risk
31141,Nebraska,Platte County,34716,0.3338631981674332,0.1340878746569252,0.0697344694735399,0.7449819663471691,0.2841558061209547,0.2857662096110183,0.3678421940009689,Low Risk
31143,Nebraska,Polk County,5225,0.3230805495282591,0.1037471190266202,0.046318527103424,0.8216343867120863,0.2105014191106906,0.2480767882688627,0.3514547843241672,Low Risk
31145,Nebraska,Red Willow County,10557,0.2863869060930427,0.2028423950858932,0.0481937011960957,0.759963518554342,0.2697602131438721,0.3082996478555267,0.3792772047558155,Medium Risk
31147,Nebraska,Richardson County,7751,0.2646946830179328,0.14517287132781,0.1297854639189317,0.804686208632118,0.2267867191896454,0.2960233132983573,0.3819108260596667,Medium Risk
31149,Nebraska,Rock County,1319,0.2527092613523037,0.1511733239163867,0.0408583867892932,0.7215548221488814,0.3066666666666666,0.3363850887730388,0.3762765076862912,Medium Risk
31151,Nebraska,Saline County,14650,0.3843796652785416,0.1202198259366982,0.1014734334958726,0.7897857256073653,0.2411044137662842,0.2707130178935361,0.3553629701306255,Low Risk
31153,Nebraska,Sarpy County,197389,0.5258777523254619,0.066755993774985,0.087857500278668,0.7321459948739923,0.296489736426576,0.5290586617356626,0.2735062170237072,Low Risk
31155,Nebraska,Saunders County,23048,0.469939740466966,0.07827601728247,0.0865947349379639,0.8546426954191091,0.1787841330486571,0.4049474543049355,0.2870681724058846,Low Risk
31157,Nebraska,Scotts Bluff County,35843,0.2858852469915564,0.184159864657449,0.0935263217140984,0.7213422363591975,0.3068709377901578,0.3354038770686948,0.3870109651904198,Medium Risk
31159,Nebraska,Seward County,17641,0.3996953780877722,0.0958205694164299,0.0742018182571488,0.7494050524675331,0.2799057159693577,0.4118650364487446,0.3218113841339057,Low Risk
31161,Nebraska,Sheridan County,5014,0.2647732561302138,0.1583373460360024,0.0684122613803229,0.7716415854109129,0.25853889943074,0.3010054601895046,0.3778658611371388,Medium Risk
31163,Nebraska,Sherman County,2967,0.2856676599113937,0.1162125900279976,0.1063617342163776,0.7846515972351951,0.2460377358490566,0.2540173505994783,0.3796475432996616,Medium Risk
31165,Nebraska,Sioux County,1171,0.2273482783422282,0.2173943046397184,0.0612875801839399,0.6201746705282772,0.4040816326530612,0.2776994967404343,0.4306918878425437,High Risk
